ElectionID,OfficeCode,BoroughCode,PoliticalDistrict,AD,ED,ElectionName,OfficeTitle,BoroName,EDused,NumofCandidates,VoteforNum,DistFormatted,PubCounter,AbsenteeMil,Federal,Emergency,Affidavit,TotForOffice,Scattered,Unrecorded,PartyName1,CandName1,CandVotes1,PartyName2,CandName2,CandVotes2,PartyName3,CandName3,CandVotes3,PartyName4,CandName4,CandVotes4,PartyName5,CandName5,CandVotes5,ADED,PluralCong12,PluralCongVotes,GrimmTot,MurphyTot
2012G,20,5,11,63,075,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    75th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,63075,0,0,0,0
2012G,20,5,11,63,076,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    76th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,63076,0,0,0,0
2012G,20,5,11,63,077,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    77th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,63077,0,0,0,0
2012G,20,5,11,64,001,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     1st,431,34,2,0,100,516,0,51,Democratic,Mark S. Murphy,137,Republican,Michael G. Grimm,318,Conservative,Michael G. Grimm,45,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,4,64001,2,363,363,149
2012G,20,5,11,64,002,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     2nd,601,31,1,0,24,634,0,23,Democratic,Mark S. Murphy,151,Republican,Michael G. Grimm,396,Conservative,Michael G. Grimm,68,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,7,64002,2,464,464,163
2012G,20,5,11,64,003,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     3rd,630,43,2,0,19,676,0,18,Democratic,Mark S. Murphy,169,Republican,Michael G. Grimm,428,Conservative,Michael G. Grimm,61,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,8,64003,2,489,489,179
2012G,20,5,11,64,004,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     4th,497,20,0,0,74,555,0,36,Democratic,Mark S. Murphy,152,Republican,Michael G. Grimm,335,Conservative,Michael G. Grimm,52,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,5,64004,2,387,387,163
2012G,20,5,11,64,005,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     5th,623,25,0,0,28,651,1,25,Democratic,Mark S. Murphy,196,Republican,Michael G. Grimm,383,Conservative,Michael G. Grimm,52,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,4,64005,2,435,435,211
2012G,20,5,11,64,006,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     6th,567,23,2,0,34,595,0,31,Democratic,Mark S. Murphy,158,Republican,Michael G. Grimm,363,Conservative,Michael G. Grimm,63,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,5,64006,2,426,426,164
2012G,20,5,11,64,007,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     7th,592,24,2,0,40,621,1,37,Democratic,Mark S. Murphy,122,Republican,Michael G. Grimm,404,Conservative,Michael G. Grimm,72,Working Families,Mark S. Murphy,17,Green,Henry J. Bardel,5,64007,2,476,476,139
2012G,20,5,11,64,008,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     8th,593,34,2,0,43,640,0,32,Democratic,Mark S. Murphy,163,Republican,Michael G. Grimm,404,Conservative,Michael G. Grimm,53,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,6,64008,2,457,457,177
2012G,20,5,11,64,009,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     9th,627,22,1,0,10,642,1,18,Democratic,Mark S. Murphy,171,Republican,Michael G. Grimm,393,Conservative,Michael G. Grimm,60,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,5,64009,2,453,453,183
2012G,20,5,11,64,010,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    10th,628,23,5,0,29,659,1,26,Democratic,Mark S. Murphy,188,Republican,Michael G. Grimm,396,Conservative,Michael G. Grimm,54,Working Families,Mark S. Murphy,19,Green,Henry J. Bardel,1,64010,2,450,450,207
2012G,20,5,11,64,011,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    11th,554,30,6,0,32,592,4,30,Democratic,Mark S. Murphy,124,Republican,Michael G. Grimm,378,Conservative,Michael G. Grimm,63,Working Families,Mark S. Murphy,18,Green,Henry J. Bardel,5,64011,2,441,441,142
2012G,20,5,11,64,012,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    12th,287,17,1,0,52,335,0,22,Democratic,Mark S. Murphy,72,Republican,Michael G. Grimm,218,Conservative,Michael G. Grimm,34,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,2,64012,2,252,252,81
2012G,20,5,11,64,013,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    13th,241,14,0,0,46,279,0,22,Democratic,Mark S. Murphy,94,Republican,Michael G. Grimm,156,Conservative,Michael G. Grimm,22,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,0,64013,2,178,178,101
2012G,20,5,11,64,014,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    14th,472,30,1,0,61,529,3,35,Democratic,Mark S. Murphy,152,Republican,Michael G. Grimm,324,Conservative,Michael G. Grimm,38,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,4,64014,2,362,362,160
2012G,20,5,11,64,015,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    15th,579,35,2,0,30,625,1,21,Democratic,Mark S. Murphy,152,Republican,Michael G. Grimm,407,Conservative,Michael G. Grimm,50,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,4,64015,2,457,457,163
2012G,20,5,11,64,016,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    16th,623,45,3,0,37,684,0,24,Democratic,Mark S. Murphy,171,Republican,Michael G. Grimm,421,Conservative,Michael G. Grimm,66,Working Families,Mark S. Murphy,21,Green,Henry J. Bardel,5,64016,2,487,487,192
2012G,20,5,11,64,017,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    17th,615,30,6,0,27,654,3,24,Democratic,Mark S. Murphy,203,Republican,Michael G. Grimm,361,Conservative,Michael G. Grimm,58,Working Families,Mark S. Murphy,23,Green,Henry J. Bardel,6,64017,2,419,419,226
2012G,20,5,11,64,018,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    18th,430,42,6,0,70,507,1,41,Democratic,Mark S. Murphy,178,Republican,Michael G. Grimm,269,Conservative,Michael G. Grimm,41,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,6,64018,2,310,310,190
2012G,20,5,11,64,019,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    19th,458,59,0,0,60,539,1,38,Democratic,Mark S. Murphy,269,Republican,Michael G. Grimm,206,Conservative,Michael G. Grimm,36,Working Families,Mark S. Murphy,24,Green,Henry J. Bardel,3,64019,1,293,242,293
2012G,20,5,11,64,020,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    20th,440,20,0,0,80,504,1,36,Democratic,Mark S. Murphy,166,Republican,Michael G. Grimm,288,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,4,64020,2,319,319,180
2012G,20,5,11,64,021,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    21st,319,26,1,0,77,387,0,36,Democratic,Mark S. Murphy,117,Republican,Michael G. Grimm,233,Conservative,Michael G. Grimm,26,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,3,64021,2,259,259,125
2012G,20,5,11,64,022,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    22nd,517,33,3,0,72,602,0,23,Democratic,Mark S. Murphy,196,Republican,Michael G. Grimm,331,Conservative,Michael G. Grimm,60,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,3,64022,2,391,391,208
2012G,20,5,11,64,023,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    23rd,564,25,5,0,45,606,0,33,Democratic,Mark S. Murphy,206,Republican,Michael G. Grimm,340,Conservative,Michael G. Grimm,42,Working Families,Mark S. Murphy,13,Green,Henry J. Bardel,5,64023,2,382,382,219
2012G,20,5,11,64,024,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    24th,408,12,1,0,74,459,1,36,Democratic,Mark S. Murphy,147,Republican,Michael G. Grimm,251,Conservative,Michael G. Grimm,43,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,3,64024,2,294,294,161
2012G,20,5,11,64,025,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    25th,285,24,0,0,140,395,0,54,Democratic,Mark S. Murphy,147,Republican,Michael G. Grimm,214,Conservative,Michael G. Grimm,27,Working Families,Mark S. Murphy,3,Green,Henry J. Bardel,4,64025,2,241,241,150
2012G,20,5,11,64,026,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    26th,543,31,2,0,35,590,2,21,Democratic,Mark S. Murphy,174,Republican,Michael G. Grimm,353,Conservative,Michael G. Grimm,44,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,2,64026,2,397,397,189
2012G,20,5,11,64,027,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    27th,273,15,3,0,104,369,0,26,Democratic,Mark S. Murphy,112,Republican,Michael G. Grimm,212,Conservative,Michael G. Grimm,35,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,3,64027,2,247,247,119
2012G,20,5,11,64,028,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    28th,213,21,4,0,128,330,0,36,Democratic,Mark S. Murphy,112,Republican,Michael G. Grimm,190,Conservative,Michael G. Grimm,19,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,2,64028,2,209,209,119
2012G,20,5,11,64,029,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    29th,409,26,2,0,91,490,0,38,Democratic,Mark S. Murphy,163,Republican,Michael G. Grimm,279,Conservative,Michael G. Grimm,35,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,7,64029,2,314,314,169
2012G,20,5,11,64,030,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    30th,352,11,2,0,68,393,0,40,Democratic,Mark S. Murphy,120,Republican,Michael G. Grimm,239,Conservative,Michael G. Grimm,25,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,1,64030,2,264,264,128
2012G,20,5,11,64,031,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    31st,437,22,0,0,82,488,0,53,Democratic,Mark S. Murphy,177,Republican,Michael G. Grimm,270,Conservative,Michael G. Grimm,28,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,3,64031,2,298,298,187
2012G,20,5,11,64,032,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    32nd,535,19,1,0,37,553,1,39,Democratic,Mark S. Murphy,204,Republican,Michael G. Grimm,269,Conservative,Michael G. Grimm,59,Working Families,Mark S. Murphy,18,Green,Henry J. Bardel,2,64032,2,328,328,222
2012G,20,5,11,64,033,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    33rd,471,16,0,0,45,507,0,25,Democratic,Mark S. Murphy,151,Republican,Michael G. Grimm,311,Conservative,Michael G. Grimm,28,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,6,64033,2,339,339,162
2012G,20,5,11,64,034,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    34th,441,73,2,0,51,531,0,36,Democratic,Mark S. Murphy,203,Republican,Michael G. Grimm,278,Conservative,Michael G. Grimm,34,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,6,64034,2,312,312,213
2012G,20,5,11,64,035,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    35th,588,41,0,0,43,634,0,38,Democratic,Mark S. Murphy,199,Republican,Michael G. Grimm,369,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,19,Green,Henry J. Bardel,7,64035,2,409,409,218
2012G,20,5,11,64,036,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    36th,571,35,2,0,40,604,2,44,Democratic,Mark S. Murphy,235,Republican,Michael G. Grimm,319,Conservative,Michael G. Grimm,37,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,5,64036,2,356,356,241
2012G,20,5,11,64,037,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    37th,410,26,0,0,25,434,0,27,Democratic,Mark S. Murphy,132,Republican,Michael G. Grimm,246,Conservative,Michael G. Grimm,32,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,9,64037,2,278,278,147
2012G,20,5,11,64,038,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    38th,359,16,1,0,36,391,0,21,Democratic,Mark S. Murphy,167,Republican,Michael G. Grimm,181,Conservative,Michael G. Grimm,28,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,3,64038,2,209,209,179
2012G,20,5,11,64,039,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    39th,490,21,2,0,30,516,0,27,Democratic,Mark S. Murphy,199,Republican,Michael G. Grimm,277,Conservative,Michael G. Grimm,22,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,7,64039,2,299,299,210
2012G,20,5,11,64,040,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    40th,508,12,0,0,81,555,0,46,Democratic,Mark S. Murphy,351,Republican,Michael G. Grimm,164,Conservative,Michael G. Grimm,19,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,7,64040,1,365,183,365
2012G,20,5,11,64,041,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    41st,480,11,1,0,63,509,0,46,Democratic,Mark S. Murphy,192,Republican,Michael G. Grimm,263,Conservative,Michael G. Grimm,36,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,4,64041,2,299,299,206
2012G,20,5,11,64,042,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    42nd,408,28,1,0,68,458,0,47,Democratic,Mark S. Murphy,212,Republican,Michael G. Grimm,209,Conservative,Michael G. Grimm,20,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,8,64042,2,229,229,221
2012G,20,5,11,64,043,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    43rd,343,15,2,0,62,378,0,44,Democratic,Mark S. Murphy,176,Republican,Michael G. Grimm,178,Conservative,Michael G. Grimm,11,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,4,64043,2,189,189,185
2012G,20,5,11,64,044,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    44th,532,15,3,0,46,561,0,35,Democratic,Mark S. Murphy,235,Republican,Michael G. Grimm,276,Conservative,Michael G. Grimm,37,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,2,64044,2,313,313,246
2012G,20,5,11,64,045,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    45th,297,20,3,0,28,330,0,18,Democratic,Mark S. Murphy,157,Republican,Michael G. Grimm,153,Conservative,Michael G. Grimm,16,Working Families,Mark S. Murphy,2,Green,Henry J. Bardel,2,64045,2,169,169,159
2012G,20,5,11,64,046,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    46th,282,23,4,0,72,360,0,21,Democratic,Mark S. Murphy,172,Republican,Michael G. Grimm,143,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,13,Green,Henry J. Bardel,1,64046,1,185,174,185
2012G,20,5,11,64,047,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    47th,380,20,0,0,35,416,0,19,Democratic,Mark S. Murphy,179,Republican,Michael G. Grimm,183,Conservative,Michael G. Grimm,37,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,5,64047,2,220,220,191
2012G,20,5,11,64,048,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    48th,2,0,0,0,0,2,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,2,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64048,1,0,2,0
2012G,20,5,11,64,049,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    49th,570,46,1,0,45,600,3,62,Democratic,Mark S. Murphy,296,Republican,Michael G. Grimm,254,Conservative,Michael G. Grimm,23,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,8,64049,1,312,277,312
2012G,20,5,11,64,050,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    50th,590,26,6,0,57,638,0,41,Democratic,Mark S. Murphy,309,Republican,Michael G. Grimm,237,Conservative,Michael G. Grimm,62,Working Families,Mark S. Murphy,21,Green,Henry J. Bardel,9,64050,1,330,299,330
2012G,20,5,11,64,051,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    51st,559,20,1,0,54,599,0,35,Democratic,Mark S. Murphy,349,Republican,Michael G. Grimm,196,Conservative,Michael G. Grimm,35,Working Families,Mark S. Murphy,17,Green,Henry J. Bardel,2,64051,1,366,231,366
2012G,20,5,11,64,052,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    52nd,535,18,0,0,37,561,0,29,Democratic,Mark S. Murphy,248,Republican,Michael G. Grimm,259,Conservative,Michael G. Grimm,30,Working Families,Mark S. Murphy,17,Green,Henry J. Bardel,7,64052,2,289,289,265
2012G,20,5,11,64,053,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    53rd,458,25,10,0,28,484,0,37,Democratic,Mark S. Murphy,237,Republican,Michael G. Grimm,202,Conservative,Michael G. Grimm,36,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,1,64053,1,245,238,245
2012G,20,5,11,64,054,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    54th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64054,0,0,0,0
2012G,20,5,11,64,055,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    55th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64055,0,0,0,0
2012G,20,5,11,64,056,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    56th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64056,0,0,0,0
2012G,20,5,11,64,057,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    57th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64057,0,0,0,0
2012G,20,5,11,64,058,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    58th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64058,0,0,0,0
2012G,20,3,11,64,075,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    75th,639,17,7,0,54,645,0,72,Democratic,Mark S. Murphy,357,Republican,Michael G. Grimm,207,Conservative,Michael G. Grimm,51,Working Families,Mark S. Murphy,22,Green,Henry J. Bardel,8,64075,1,379,258,379
2012G,20,3,11,64,076,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    76th,626,14,7,0,25,600,9,72,Democratic,Mark S. Murphy,310,Republican,Michael G. Grimm,211,Conservative,Michael G. Grimm,33,Working Families,Mark S. Murphy,25,Green,Henry J. Bardel,12,64076,1,335,244,335
2012G,20,3,11,64,077,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    77th,616,24,6,0,32,629,0,49,Democratic,Mark S. Murphy,338,Republican,Michael G. Grimm,215,Conservative,Michael G. Grimm,37,Working Families,Mark S. Murphy,25,Green,Henry J. Bardel,14,64077,1,363,252,363
2012G,20,3,11,64,078,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    78th,684,17,5,0,56,675,0,87,Democratic,Mark S. Murphy,402,Republican,Michael G. Grimm,200,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,33,Green,Henry J. Bardel,9,64078,1,435,231,435
2012G,20,3,11,64,079,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    79th,503,11,9,0,38,501,0,60,Democratic,Mark S. Murphy,306,Republican,Michael G. Grimm,138,Conservative,Michael G. Grimm,27,Working Families,Mark S. Murphy,24,Green,Henry J. Bardel,6,64079,1,330,165,330
2012G,20,3,11,64,080,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    80th,473,15,2,0,24,470,0,44,Democratic,Mark S. Murphy,306,Republican,Michael G. Grimm,98,Conservative,Michael G. Grimm,30,Working Families,Mark S. Murphy,20,Green,Henry J. Bardel,16,64080,1,326,128,326
2012G,20,3,11,64,081,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    81st,231,1,2,0,35,222,0,47,Democratic,Mark S. Murphy,141,Republican,Michael G. Grimm,64,Conservative,Michael G. Grimm,6,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,3,64081,1,149,70,149
2012G,20,3,11,64,083,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    83rd,590,8,6,0,36,561,0,79,Democratic,Mark S. Murphy,338,Republican,Michael G. Grimm,151,Conservative,Michael G. Grimm,32,Working Families,Mark S. Murphy,29,Green,Henry J. Bardel,11,64083,1,367,183,367
2012G,20,3,11,64,084,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    84th,535,20,5,0,31,539,0,52,Democratic,Mark S. Murphy,268,Republican,Michael G. Grimm,178,Conservative,Michael G. Grimm,56,Working Families,Mark S. Murphy,28,Green,Henry J. Bardel,9,64084,1,296,234,296
2012G,20,3,11,64,085,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    85th,558,17,3,0,17,530,0,65,Democratic,Mark S. Murphy,281,Republican,Michael G. Grimm,170,Conservative,Michael G. Grimm,50,Working Families,Mark S. Murphy,18,Green,Henry J. Bardel,11,64085,1,299,220,299
2012G,20,3,11,64,086,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    86th,526,10,2,0,51,535,0,54,Democratic,Mark S. Murphy,332,Republican,Michael G. Grimm,148,Conservative,Michael G. Grimm,26,Working Families,Mark S. Murphy,22,Green,Henry J. Bardel,7,64086,1,354,174,354
2012G,20,3,11,64,087,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    87th,429,14,2,0,21,428,0,38,Democratic,Mark S. Murphy,230,Republican,Michael G. Grimm,152,Conservative,Michael G. Grimm,29,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,6,64087,1,241,181,241
2012G,20,3,11,64,088,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    88th,534,18,3,0,56,554,0,57,Democratic,Mark S. Murphy,293,Republican,Michael G. Grimm,186,Conservative,Michael G. Grimm,35,Working Families,Mark S. Murphy,22,Green,Henry J. Bardel,18,64088,1,315,221,315
2012G,20,3,11,64,089,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    89th,543,20,2,0,14,547,0,32,Democratic,Mark S. Murphy,187,Republican,Michael G. Grimm,292,Conservative,Michael G. Grimm,49,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,9,64089,2,341,341,197
2012G,20,3,11,64,090,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    90th,554,20,4,0,43,557,0,64,Democratic,Mark S. Murphy,285,Republican,Michael G. Grimm,219,Conservative,Michael G. Grimm,27,Working Families,Mark S. Murphy,17,Green,Henry J. Bardel,9,64090,1,302,246,302
2012G,20,3,11,64,091,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    91st,278,14,4,0,16,272,0,40,Democratic,Mark S. Murphy,78,Republican,Michael G. Grimm,161,Conservative,Michael G. Grimm,24,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,3,64091,2,185,185,84
2012G,20,3,11,64,093,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    93rd,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64093,0,0,0,0
2012G,20,3,11,64,094,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    94th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64094,0,0,0,0
2012G,20,3,11,64,097,General Election - 11/06/2,Representative in Congress,Kings,Y,5,1,    97th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,64097,0,0,0,0
